seqnames,start,end,width,strand,xHits,transcriptsHits,scoreSum,scoreMean,scoreMax,geneType,geneName,geneID,region,mir_IP,n_mir181,n_mir181a,n_mir181b,n_mir181c,n_mir181d,set,mir181BS_ID,WT,KO,geneID.2,geneName.1,region.1,counts.bs.1_KO,counts.bs.2_KO,counts.bs.3_KO,counts.bs.4_WT,counts.bs.5_WT,counts.bs.6_WT,geneID.1,counts.bg.1_KO,counts.bg.2_KO,counts.bg.3_KO,counts.bg.4_WT,counts.bg.5_WT,counts.bg.6_WT,resBs.baseMean,resBs.log2FoldChange,resBs.lfcSE,resBs.stat,resBs.pvalue,resBs.padj,resBg.baseMean,resBg.log2FoldChange,resBg.lfcSE,resBg.stat,resBg.pvalue,resBg.padj,tpm.counts.bg.1_KO,tpm.counts.bg.2_KO,tpm.counts.bg.3_KO,tpm.counts.bg.4_WT,tpm.counts.bg.5_WT,tpm.counts.bg.6_WT,BS_ID,tpm_support_KO,tpm_support_WT,tpm_supported,width_tx,transcript_type,transcript_support_level,transcript_id,all_seeds_200down,first_seed_200down.start,first_seed_200down.end,first_seed_200down.width,first_seed_200down.type,first_seed_200down.wobble,seed_repetitions.200down,seed_repetitions.200down.wobble
ENSMUST00000070481,3912,3918,7,*,4055,64403,31.17381,10.39127,13.7153,mature protein_coding RNA,Ppp1r3b,ENSMUSG00000046794,utr3,NA,NA,NA,NA,NA,NA,mir181_enriched,9395,1,1,ENSMUSG00000046794,Ppp1r3b,utr3,11,14,10,49,55,10,ENSMUSG00000046794,227,398,205,1368,1296,604,168.93252328409625,0.5013879062758185,0.33432877163761193,2.184848015752209,0.13937482155767233,0.5415070302842563,NA,NA,NA,NA,NA,NA,44.58576677103425,56.252461295777174,50.333036522978205,171.40615726927842,200.82490522806515,172.65711544778893,ENSMUSG00000046794.bs13,2,3,TRUE,12399,protein_coding,1,ENSMUST00000070481,,NA,NA,NA,NA,NA,NA,NA
ENSMUST00000169034,573,579,7,*,4056,64441,6.09972,3.04986,4.9655,mature protein_coding RNA,Tusc3,ENSMUSG00000039530,utr3,NA,NA,NA,NA,NA,NA,mir181_enriched,9400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,159205,protein_coding,1,ENSMUST00000169034,,NA,NA,NA,NA,NA,NA,NA
ENSMUST00000136835,2343,2349,7,*,4057,64453,7.428068,3.714034,6.78203,mature protein_coding RNA,Micu3,ENSMUSG00000039478,utr3,NA,NA,NA,NA,NA,NA,mir181_enriched,9402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32006,protein_coding,5,ENSMUST00000136835,,7,13,7,seed_7mer_m8,FALSE,1,0
ENSMUST00000164504,1652,1658,7,*,4058,64590,36.49188,12.16396,19.2074,mature protein_coding RNA,Cfap97,ENSMUSG00000031631,utr3,NA,NA,NA,NA,NA,NA,mir181_enriched,9404,1,0,ENSMUSG00000031631,Cfap97,utr3,4,3,1,3,5,5,ENSMUSG00000031631,218,333,213,361,304,155,34.12057855954181,-0.41618522960378346,0.6628140899860374,0.40099225156399143,0.5265772613234956,0.8599550799229264,253.28891074882162,0.08650701085085266,0.12769925261980875,0.677427698879372,0.49813462899342215,0.7094641495221146,51.61081898196393,56.73049399851957,63.03659531748496,54.520696782503975,56.78060650405755,53.406376721807966,ENSMUSG00000031631.bs1,3,3,TRUE,26033,protein_coding,1,ENSMUST00000164504,,NA,NA,NA,NA,NA,NA,NA
ENSMUST00000110322,1283,1289,7,*,4059,64735,45.317310000000006,22.658655000000003,36.3162,mature protein_coding RNA,Fbxo8,ENSMUSG00000038206,utr3,NA,NA,NA,NA,NA,NA,mir181_enriched,9407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41304,protein_coding,1,ENSMUST00000110322,,NA,NA,NA,NA,NA,NA,NA
ENSMUST00000067925,955,961,7,*,4060,64752,15.579732,7.789866,14.9493,mature protein_coding RNA,Hmgb2,ENSMUSG00000054717,utr3,NA,NA,NA,NA,NA,NA,mir181_enriched,9409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4093,protein_coding,1,ENSMUST00000067925,,14,20,7,seed_7mer_m8,FALSE,1,0
ENSMUST00000188685,3648,3654,7,*,4061,65211,7.75003,3.875015,4.40705,mature protein_coding RNA,Zfp709,ENSMUSG00000056019,utr3,NA,NA,NA,NA,NA,NA,mir181_enriched,9425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13709,protein_coding,1,ENSMUST00000188685,,NA,NA,NA,NA,NA,NA,NA
ENSMUST00000138304,950,956,7,*,4062,65221,126.92616000000001,31.731540000000003,78.0494,mature protein_coding RNA,Zfp961,ENSMUSG00000052446,utr3,NA,NA,NA,NA,NA,NA,mir181_enriched,9426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18861,NA,1,ENSMUST00000138304,,6,13,8,seed_8mer,FALSE,2,0
ENSMUST00000003123,461,467,7,*,4063,65254,1.453516,0.726758,0.727293,mature protein_coding RNA,Fam32a,ENSMUSG00000003039,utr3,NA,NA,NA,NA,NA,NA,mir181_enriched,9427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4689,protein_coding,1,ENSMUST00000003123,,6,11,6,seed_6mer,FALSE,1,0
ENSMUST00000004494,3886,3892,7,*,4064,65286,3.5887599999999997,1.7943799999999999,2.03429,mature protein_coding RNA,Sin3b,ENSMUSG00000031622,utr3,NA,NA,NA,NA,NA,NA,mir181_enriched,9431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34914,protein_coding,1,ENSMUST00000004494,,173,180,8,seed_8mer,FALSE,1,0
ENSMUST00000056237,2689,2695,7,*,4065,65355,64.62134,16.155335,28.7879,mature protein_coding RNA,Prmt9,ENSMUSG00000037134,utr3,NA,NA,NA,NA,NA,NA,mir181_enriched,9434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31942,protein_coding,1,ENSMUST00000056237,,5,10,6,seed_6mer,TRUE,1,1
ENSMUST00000148713,4527,4533,7,*,4066,65396,14.499289899999999,4.833096633333334,11.549,mature protein_coding RNA,Zfp827,ENSMUSG00000071064,utr3,NA,NA,NA,NA,NA,NA,mir181_enriched,9435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75440,protein_coding,1,ENSMUST00000148713,,33,38,6,seed_alt_38,FALSE,0,0
ENSMUST00000173286,4465,4471,7,*,4067,65408,30.09834,7.524585,11.4852,mature protein_coding RNA,Otud4,ENSMUSG00000036990,utr3,NA,NA,NA,NA,NA,NA,mir181_enriched,9438,1,1,ENSMUSG00000036990,Otud4,utr3,104,100,87,167,116,76,ENSMUSG00000036990,2019,2769,1693,3048,2920,1604,819.389663794495,0.1433061364376158,0.17090694159475148,0.6996152922993133,0.4029129918010132,0.7942161974013833,NA,NA,NA,NA,NA,NA,304.47189338958054,300.4843927142169,319.1513860867321,293.2214859090064,347.40488976239095,352.0403244501461,ENSMUSG00000036990.bs10,3,3,TRUE,37969,protein_coding,1,ENSMUST00000173286,,93,99,7,seed_7mer_m8,TRUE,0,1
ENSMUST00000173286,5782,5788,7,*,4068,65408,2.007835,1.0039175,1.6341,mature protein_coding RNA,Otud4,ENSMUSG00000036990,utr3,NA,NA,NA,NA,NA,NA,mir181_enriched,9439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37969,protein_coding,1,ENSMUST00000173286,,NA,NA,NA,NA,NA,NA,NA
ENSMUST00000173286,6794,6800,7,*,4069,65408,0.55013,0.275065,0.441493,mature protein_coding RNA,Otud4,ENSMUSG00000036990,utr3,NA,NA,NA,NA,NA,NA,mir181_enriched,9440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37969,protein_coding,1,ENSMUST00000173286,,45,50,6,seed_alt_38,FALSE,0,0
ENSMUST00000169387,2705,2711,7,*,4070,65431,23.6247412,5.9061853,11.742,mature protein_coding RNA,Inpp4b,ENSMUSG00000037940,utr3,NA,NA,NA,NA,NA,NA,mir181_enriched,9444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,780227,NA,1,ENSMUST00000169387,,44,50,7,seed_7mer_a1,FALSE,1,0
ENSMUST00000169387,2943,2949,7,*,4071,65431,20.705914,4.1411828,14.6594,mature protein_coding RNA,Inpp4b,ENSMUSG00000037940,utr3,NA,NA,NA,NA,NA,NA,mir181_enriched,9445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,780227,NA,1,ENSMUST00000169387,,10,16,7,seed_7mer_a1,FALSE,1,0
ENSMUST00000140521,1333,1339,7,*,4072,65480,3.27637,1.638185,1.86754,mature protein_coding RNA,Ddx39,ENSMUSG00000005481,utr3,NA,NA,NA,NA,NA,NA,mir181_enriched,9448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8008,NA,2,ENSMUST00000140521,,24,31,8,seed_8mer,FALSE,1,0
ENSMUST00000095214,757,763,7,*,4073,65724,18.00477,9.002385,14.406,mature protein_coding RNA,Cnep1r1,ENSMUSG00000036810,utr3,NA,NA,NA,NA,NA,NA,mir181_enriched,9455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16338,protein_coding,1,ENSMUST00000095214,,NA,NA,NA,NA,NA,NA,NA
ENSMUST00000095214,1135,1141,7,*,4074,65724,42.0693,14.023100000000001,16.6458,mature protein_coding RNA,Cnep1r1,ENSMUSG00000036810,utr3,NA,NA,NA,NA,NA,NA,mir181_enriched,9456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16338,protein_coding,1,ENSMUST00000095214,,7,14,8,seed_8mer,FALSE,1,0
ENSMUST00000095214,1208,1214,7,*,4075,65724,1.693593,0.8467965,1.03588,mature protein_coding RNA,Cnep1r1,ENSMUSG00000036810,utr3,NA,NA,NA,NA,NA,NA,mir181_enriched,9457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16338,protein_coding,1,ENSMUST00000095214,,NA,NA,NA,NA,NA,NA,NA
ENSMUST00000098521,5229,5235,7,*,4076,65746,3.393216,1.696608,2.43018,mature protein_coding RNA,Adcy7,ENSMUSG00000031659,utr3,NA,NA,NA,NA,NA,NA,mir181_enriched,9458,1,0,ENSMUSG00000031659,Adcy7,utr3,3,1,5,10,6,4,ENSMUSG00000031659,581,941,478,1107,844,462,57.21644331486414,-0.67391829097489,0.5934113647684883,1.3494657316810788,0.24537154002289333,0.674484211978508,NA,NA,NA,NA,NA,NA,105.3534850378752,122.78645818916819,108.35016036980286,128.0531698264026,120.74173359306602,121.92475995124258,ENSMUSG00000031659.bs4,3,3,TRUE,35727,protein_coding,1,ENSMUST00000098521,,NA,NA,NA,NA,NA,NA,NA
ENSMUST00000209423,9100,9106,7,*,4077,65782,18.638289999999998,6.212763333333333,9.42067,mature protein_coding RNA,Chd9,ENSMUSG00000056608,utr3,NA,NA,NA,NA,NA,NA,mir181_enriched,9459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120320,protein_coding,1,ENSMUST00000209423,,46,52,7,seed_7mer_m8,FALSE,1,0
ENSMUST00000015003,1884,1890,7,*,4078,66195,1.7496870000000002,0.8748435000000001,1.0619,mature protein_coding RNA,E2f4,ENSMUSG00000014859,utr3,NA,NA,NA,NA,NA,NA,mir181_enriched,9470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7708,protein_coding,1,ENSMUST00000015003,,NA,NA,NA,NA,NA,NA,NA
ENSMUST00000212524,4793,4799,7,*,4079,66327,13.287099999999999,6.643549999999999,10.747,mature protein_coding RNA,Sntb2,ENSMUSG00000041308,utr3,NA,NA,NA,NA,NA,NA,mir181_enriched,9474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83965,protein_coding,1,ENSMUST00000212524,,32,39,8,seed_8mer,TRUE,0,1
ENSMUST00000034400,1905,1911,7,*,4080,66337,10.202691999999999,3.400897333333333,6.72298,mature protein_coding RNA,Cyb5b,ENSMUSG00000031924,utr3,NA,NA,NA,NA,NA,NA,mir181_enriched,9476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36832,protein_coding,1,ENSMUST00000034400,,NA,NA,NA,NA,NA,NA,NA
ENSMUST00000034400,2378,2384,7,*,4081,66337,21.433999999999997,10.716999999999999,16.7701,mature protein_coding RNA,Cyb5b,ENSMUSG00000031924,utr3,NA,NA,NA,NA,NA,NA,mir181_enriched,9477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36832,protein_coding,1,ENSMUST00000034400,,NA,NA,NA,NA,NA,NA,NA
ENSMUST00000173922,155,161,7,*,4082,66487,3.511391,1.1704636666666668,1.73536,mature protein_coding RNA,Znrf1,ENSMUSG00000033545,utr3,NA,NA,NA,NA,NA,NA,mir181_enriched,9483,1,0,ENSMUSG00000033545,Znrf1,utr3,20,23,12,18,24,7,ENSMUSG00000033545,10683,14798,8255,15699,12976,7257,507.60557421534384,0.46229084874247084,0.28951519442129786,2.5546837075844593,0.10996782029571796,0.48924750662105204,NA,NA,NA,NA,NA,NA,1858.4943836775822,1852.5038632663613,1795.2047555390684,1742.247911659077,1780.9472158681847,1837.3940569985175,ENSMUSG00000033545.bs91,3,3,TRUE,16215,NA,2,ENSMUST00000173922,,NA,NA,NA,NA,NA,NA,NA
ENSMUST00000095176,2323,2329,7,*,4083,66477,3.4146370000000004,1.7073185000000002,3.30582,mature protein_coding RNA,Znrf1,ENSMUSG00000033545,utr3,NA,NA,NA,NA,NA,NA,mir181_enriched,9484,1,1,ENSMUSG00000033545,Znrf1,utr3,30,42,22,41,40,15,ENSMUSG00000033545,10683,14798,8255,15699,12976,7257,601.4661962358767,0.2653736915934505,0.2173280380837064,1.4890252428677542,0.2223677605149211,0.649166853865701,NA,NA,NA,NA,NA,NA,1858.4943836775822,1852.5038632663613,1795.2047555390684,1742.247911659077,1780.9472158681847,1837.3940569985175,ENSMUSG00000033545.bs114,3,3,TRUE,86937,protein_coding,1,ENSMUST00000095176,,NA,NA,NA,NA,NA,NA,NA
ENSMUST00000162997,3395,3401,7,*,4084,66551,2.422283,1.2111415,1.84252,mature protein_coding RNA,Gan,ENSMUSG00000052557,utr3,NA,NA,NA,NA,NA,NA,mir181_enriched,9496,0,1,ENSMUSG00000052557,Gan,utr3,8,4,4,8,5,3,ENSMUSG00000052557,601,813,467,816,763,403,58.57804147554845,0.2817700469003016,0.5202630384095054,0.29281815394554656,0.58842022515587,0.8868364782528964,620.8805936047814,0.08999830164346384,0.09728969512612591,0.92505482237137715,0.35493739133793767,0.5887700490164036,54.50219769421825,53.05400366312546,52.940167504264,47.206264996485984,54.589141840675204,53.188990593578374,ENSMUSG00000052557.bs1,3,2,TRUE,57861,protein_coding,1,ENSMUST00000162997,,NA,NA,NA,NA,NA,NA,NA
ENSMUST00000034300,538,544,7,*,4085,66576,26.441421000000002,8.813807,14.8099,mature protein_coding RNA,Hsbp1,ENSMUSG00000031839,utr3,NA,NA,NA,NA,NA,NA,mir181_enriched,9500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4435,protein_coding,1,ENSMUST00000034300,,10,15,6,seed_6mer,TRUE,0,1
ENSMUST00000034279,5497,5503,7,*,4086,66634,13.90753,6.953765,8.02276,mature protein_coding RNA,Gse1,ENSMUSG00000031822,utr3,NA,NA,NA,NA,NA,NA,mir181_enriched,9502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92944,protein_coding,1,ENSMUST00000034279,,NA,NA,NA,NA,NA,NA,NA
ENSMUST00000034279,6721,6727,7,*,4087,66634,6.84173,2.2805766666666667,2.38421,mature protein_coding RNA,Gse1,ENSMUSG00000031822,utr3,NA,NA,NA,NA,NA,NA,mir181_enriched,9503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92944,protein_coding,1,ENSMUST00000034279,,NA,NA,NA,NA,NA,NA,NA
ENSMUST00000034270,1685,1691,7,*,4088,66673,2.272384,0.7574613333333333,1.22812,mature protein_coding RNA,Map1lc3b,ENSMUSG00000031812,utr3,NA,NA,NA,NA,NA,NA,mir181_enriched,9505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8400,protein_coding,1,ENSMUST00000034270,,NA,NA,NA,NA,NA,NA,NA
ENSMUST00000212361,890,896,7,*,4089,66803,1.506541,0.7532705,1.16987,mature protein_coding RNA,Cdk10,ENSMUSG00000033862,utr3,NA,NA,NA,NA,NA,NA,mir181_enriched,9511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7379,NA,1,ENSMUST00000212361,,33,40,8,seed_8mer,TRUE,0,1
ENSMUST00000034457,5286,5292,7,*,4090,66875,75.97422,25.324740000000002,51.4014,mature protein_coding RNA,Urb2,ENSMUSG00000031976,utr3,NA,NA,NA,NA,NA,NA,mir181_enriched,9515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25112,protein_coding,1,ENSMUST00000034457,,NA,NA,NA,NA,NA,NA,NA
ENSMUST00000034458,3667,3673,7,*,4091,66877,27.298930000000002,6.8247325000000005,8.7385,mature protein_coding RNA,Galnt2,ENSMUSG00000089704,utr3,NA,NA,NA,NA,NA,NA,mir181_enriched,9517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114332,protein_coding,1,ENSMUST00000034458,,7,13,7,seed_7mer_m8,TRUE,0,1
ENSMUST00000034467,2789,2795,7,*,4092,66905,3.9387499999999998,1.9693749999999999,2.22294,mature protein_coding RNA,Sprtn,ENSMUSG00000031986,utr3,NA,NA,NA,NA,NA,NA,mir181_enriched,9519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8276,protein_coding,1,ENSMUST00000034467,,11,16,6,seed_6mer,FALSE,1,0
ENSMUST00000034467,4365,4371,7,*,4093,66905,11.34243,5.671215,6.49883,mature protein_coding RNA,Sprtn,ENSMUSG00000031986,utr3,NA,NA,NA,NA,NA,NA,mir181_enriched,9520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8276,protein_coding,1,ENSMUST00000034467,,41,47,7,seed_7mer_a1,TRUE,0,1
ENSMUST00000212603,677,683,7,*,4094,66908,8.65985,4.329925,4.8902,mature protein_coding RNA,Tsnax,ENSMUSG00000056820,utr3,NA,NA,NA,NA,NA,NA,mir181_enriched,9521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17373,protein_coding,1,ENSMUST00000212603,,23,28,6,seed_alt_38,TRUE,0,0
ENSMUST00000124826,1425,1431,7,*,4095,66984,4.4076,2.2038,2.49097,mature protein_coding RNA,Itgb1,ENSMUSG00000025809,utr3,NA,NA,NA,NA,NA,NA,mir181_enriched,9522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46861,NA,1,ENSMUST00000124826,,56,63,8,seed_8mer,FALSE,2,0
ENSMUST00000124826,1474,1480,7,*,4096,66984,9.501037,3.1670123333333335,7.8125,mature protein_coding RNA,Itgb1,ENSMUSG00000025809,utr3,NA,NA,NA,NA,NA,NA,mir181_enriched,9523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46861,NA,1,ENSMUST00000124826,,7,14,8,seed_8mer,FALSE,2,0
ENSMUST00000091291,2179,2185,7,*,4097,67001,39.295695,13.098565,22.8561,mature protein_coding RNA,Insr,ENSMUSG00000005534,utr3,NA,NA,NA,NA,NA,NA,mir181_enriched,9524,1,1,ENSMUSG00000005534,Insr,utr3,10,14,2,8,17,6,ENSMUSG00000005534,2289,3439,1897,3681,3222,1778,153.45624953707224,0.14122407726942232,0.3949009381214882,0.12754874035245223,0.7209872514641594,0.9276825218880088,NA,NA,NA,NA,NA,NA,203.30630231666473,219.79879111230542,210.62080466367203,208.56469992064982,225.77339908041924,229.83383576372185,ENSMUSG00000005534.bs4,3,3,TRUE,128696,protein_coding,1,ENSMUST00000091291,,NA,NA,NA,NA,NA,NA,NA
ENSMUST00000091291,3936,3942,7,*,4098,67001,73.9394,18.48485,27.5299,mature protein_coding RNA,Insr,ENSMUSG00000005534,utr3,NA,NA,NA,NA,NA,NA,mir181_enriched,9525,1,1,ENSMUSG00000005534,Insr,utr3,82,112,67,130,112,47,ENSMUSG00000005534,2289,3439,1897,3681,3222,1778,700.7025548697584,0.2560877850922109,0.1502450077687868,2.9027539903619584,0.08842835513176939,0.44613684241747864,NA,NA,NA,NA,NA,NA,203.30630231666473,219.79879111230542,210.62080466367203,208.56469992064982,225.77339908041924,229.83383576372185,ENSMUSG00000005534.bs15,3,3,TRUE,128696,protein_coding,1,ENSMUST00000091291,,NA,NA,NA,NA,NA,NA,NA
ENSMUST00000098950,545,551,7,*,4099,67080,10.42622,5.21311,5.89288,mature protein_coding RNA,Elavl1,ENSMUSG00000040028,utr3,NA,NA,NA,NA,NA,NA,mir181_enriched,9526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40032,protein_coding,1,ENSMUST00000098950,,NA,NA,NA,NA,NA,NA,NA
ENSMUST00000098950,669,675,7,*,4100,67080,5.9058057,1.476451425,3.11517,mature protein_coding RNA,Elavl1,ENSMUSG00000040028,utr3,NA,NA,NA,NA,NA,NA,mir181_enriched,9527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40032,protein_coding,1,ENSMUST00000098950,,NA,NA,NA,NA,NA,NA,NA
